info_status,exchange,symbol_id,symbol,info_isSpotTradingAllowed
TRADING,binance,binance:COTI/USDT,COTI/USDT,True
TRADING,binance,binance:COTI/USDT:USDT,COTI/USDT:USDT,
BREAK,binance,binance:COVER/BUSD,COVER/BUSD,True
BREAK,binance,binance:COVER/ETH,COVER/ETH,True
TRADING,binance,binance:COW/TRY,COW/TRY,True
TRADING,binance,binance:COW/USDC,COW/USDC,True
TRADING,binance,binance:COW/USDT,COW/USDT,True
TRADING,binance,binance:COW/USDT:USDT,COW/USDT:USDT,
BREAK,binance,binance:CREAM/BNB,CREAM/BNB,True
BREAK,binance,binance:CREAM/BUSD,CREAM/BUSD,True
BREAK,binance,binance:CREAM/USDT,CREAM/USDT,True
TRADING,binance,binance:CROSS/USDT:USDT,CROSS/USDT:USDT,
BREAK,binance,binance:CRV/BNB,CRV/BNB,True
TRADING,binance,binance:CRV/BTC,CRV/BTC,True
BREAK,binance,binance:CRV/BUSD,CRV/BUSD,True
BREAK,binance,binance:CRV/ETH,CRV/ETH,True
TRADING,binance,binance:CRV/TRY,CRV/TRY,True
TRADING,binance,binance:CRV/USDC,CRV/USDC,True
TRADING,binance,binance:CRV/USDC:USDC,CRV/USDC:USDC,
TRADING,binance,binance:CRV/USDT,CRV/USDT,True
TRADING,binance,binance:CRV/USDT:USDT,CRV/USDT:USDT,
TRADING,binance,binance:CTK/BNB,CTK/BNB,True
TRADING,binance,binance:CTK/BTC,CTK/BTC,True
BREAK,binance,binance:CTK/BUSD,CTK/BUSD,True
TRADING,binance,binance:CTK/USDT,CTK/USDT,True
TRADING,binance,binance:CTK/USDT:USDT,CTK/USDT:USDT,
BREAK,binance,binance:CTSI/BNB,CTSI/BNB,True
TRADING,binance,binance:CTSI/BTC,CTSI/BTC,True
BREAK,binance,binance:CTSI/BUSD,CTSI/BUSD,True
TRADING,binance,binance:CTSI/USDT,CTSI/USDT,True
TRADING,binance,binance:CTSI/USDT:USDT,CTSI/USDT:USDT,
BREAK,binance,binance:CTXC/BNB,CTXC/BNB,True
BREAK,binance,binance:CTXC/BTC,CTXC/BTC,True
BREAK,binance,binance:CTXC/BUSD,CTXC/BUSD,True
BREAK,binance,binance:CTXC/USDT,CTXC/USDT,True
BREAK,binance,binance:CVC/BNB,CVC/BNB,True
BREAK,binance,binance:CVC/BTC,CVC/BTC,True
BREAK,binance,binance:CVC/BUSD,CVC/BUSD,True
BREAK,binance,binance:CVC/ETH,CVC/ETH,True
TRADING,binance,binance:CVC/USDC,CVC/USDC,True
TRADING,binance,binance:CVC/USDT,CVC/USDT,True
TRADING,binance,binance:CVC/USDT:USDT,CVC/USDT:USDT,
BREAK,binance,binance:CVP/BUSD,CVP/BUSD,True
BREAK,binance,binance:CVP/ETH,CVP/ETH,True
BREAK,binance,binance:CVP/USDT,CVP/USDT,True
BREAK,binance,binance:CVX/BTC,CVX/BTC,True
BREAK,binance,binance:CVX/BUSD,CVX/BUSD,True
TRADING,binance,binance:CVX/USDC,CVX/USDC,True
TRADING,binance,binance:CVX/USDT,CVX/USDT,True
TRADING,binance,binance:CVX/USDT:USDT,CVX/USDT:USDT,
TRADING,binance,binance:CYBER/BNB,CYBER/BNB,True
TRADING,binance,binance:CYBER/BTC,CYBER/BTC,True
TRADING,binance,binance:CYBER/ETH,CYBER/ETH,True
TRADING,binance,binance:CYBER/FDUSD,CYBER/FDUSD,True
TRADING,binance,binance:CYBER/TRY,CYBER/TRY,True
BREAK,binance,binance:CYBER/TUSD,CYBER/TUSD,True
TRADING,binance,binance:CYBER/USDT,CYBER/USDT,True
TRADING,binance,binance:CYBER/USDT:USDT,CYBER/USDT:USDT,
TRADING,binance,binance:D/TRY,D/TRY,True
TRADING,binance,binance:D/USDT,D/USDT,True
TRADING,binance,binance:D/USDT:USDT,D/USDT:USDT,
BREAK,binance,binance:DAI/BNB,DAI/BNB,True
BREAK,binance,binance:DAI/BTC,DAI/BTC,True
BREAK,binance,binance:DAI/BUSD,DAI/BUSD,True
TRADING,binance,binance:DAI/JPY,DAI/JPY,True
BREAK,binance,binance:DAI/USDT,DAI/USDT,True
BREAK,binance,binance:DAR/BNB,DAR/BNB,True
BREAK,binance,binance:DAR/BTC,DAR/BTC,True
BREAK,binance,binance:DAR/BUSD,DAR/BUSD,True
BREAK,binance,binance:DAR/ETH,DAR/ETH,True
BREAK,binance,binance:DAR/EUR,DAR/EUR,True
BREAK,binance,binance:DAR/TRY,DAR/TRY,True
BREAK,binance,binance:DAR/USDT,DAR/USDT,True
SETTLING,binance,binance:DAR/USDT:USDT,DAR/USDT:USDT,
BREAK,binance,binance:DASH/BNB,DASH/BNB,True
TRADING,binance,binance:DASH/BTC,DASH/BTC,True
BREAK,binance,binance:DASH/BUSD,DASH/BUSD,True
TRADING,binance,binance:DASH/ETH,DASH/ETH,True
TRADING,binance,binance:DASH/USDT,DASH/USDT,True
TRADING,binance,binance:DASH/USDT:USDT,DASH/USDT:USDT,
TRADING,binance,binance:DATA/BTC,DATA/BTC,True
BREAK,binance,binance:DATA/BUSD,DATA/BUSD,True
BREAK,binance,binance:DATA/ETH,DATA/ETH,True
TRADING,binance,binance:DATA/USDT,DATA/USDT,True
BREAK,binance,binance:DCR/BNB,DCR/BNB,True
BREAK,binance,binance:DCR/BTC,DCR/BTC,True
BREAK,binance,binance:DCR/BUSD,DCR/BUSD,True
TRADING,binance,binance:DCR/USDT,DCR/USDT,True
TRADING,binance,binance:DEEP/USDT:USDT,DEEP/USDT:USDT,
SETTLING,binance,binance:DEFI/USDT:USDT,DEFI/USDT:USDT,
TRADING,binance,binance:DEGEN/USDT:USDT,DEGEN/USDT:USDT,
BREAK,binance,binance:DEGO/BTC,DEGO/BTC,True
BREAK,binance,binance:DEGO/BUSD,DEGO/BUSD,True
TRADING,binance,binance:DEGO/USDT,DEGO/USDT,True
TRADING,binance,binance:DEGO/USDT:USDT,DEGO/USDT:USDT,
BREAK,binance,binance:DENT/BTC,DENT/BTC,True
BREAK,binance,binance:DENT/BUSD,DENT/BUSD,True
TRADING,binance,binance:DENT/ETH,DENT/ETH,True
TRADING,binance,binance:DENT/TRY,DENT/TRY,True
TRADING,binance,binance:DENT/USDT,DENT/USDT,True
TRADING,binance,binance:DENT/USDT:USDT,DENT/USDT:USDT,
BREAK,binance,binance:DEXE/BUSD,DEXE/BUSD,True
BREAK,binance,binance:DEXE/ETH,DEXE/ETH,True
TRADING,binance,binance:DEXE/USDT,DEXE/USDT,True
TRADING,binance,binance:DEXE/USDT:USDT,DEXE/USDT:USDT,
BREAK,binance,binance:DF/BUSD,DF/BUSD,True
BREAK,binance,binance:DF/ETH,DF/ETH,True
TRADING,binance,binance:DF/USDC,DF/USDC,True
TRADING,binance,binance:DF/USDT,DF/USDT,True
TRADING,binance,binance:DF/USDT:USDT,DF/USDT:USDT,
BREAK,binance,binance:DGB/BTC,DGB/BTC,True
BREAK,binance,binance:DGB/BUSD,DGB/BUSD,True
TRADING,binance,binance:DGB/USDT,DGB/USDT,True
SETTLING,binance,binance:DGB/USDT:USDT,DGB/USDT:USDT,
BREAK,binance,binance:DGD/BTC,DGD/BTC,True
BREAK,binance,binance:DGD/ETH,DGD/ETH,True
BREAK,binance,binance:DIA/BNB,DIA/BNB,True
TRADING,binance,binance:DIA/BTC,DIA/BTC,True
BREAK,binance,binance:DIA/BUSD,DIA/BUSD,True
TRADING,binance,binance:DIA/USDT,DIA/USDT,True
TRADING,binance,binance:DIA/USDT:USDT,DIA/USDT:USDT,
BREAK,binance,binance:DLT/BNB,DLT/BNB,True
BREAK,binance,binance:DLT/BTC,DLT/BTC,True
BREAK,binance,binance:DLT/ETH,DLT/ETH,True
TRADING,binance,binance:DMC/USDT:USDT,DMC/USDT:USDT,
BREAK,binance,binance:DNT/BTC,DNT/BTC,True
BREAK,binance,binance:DNT/BUSD,DNT/BUSD,True
BREAK,binance,binance:DNT/ETH,DNT/ETH,True
BREAK,binance,binance:DNT/USDT,DNT/USDT,True
BREAK,binance,binance:DOCK/BTC,DOCK/BTC,True
BREAK,binance,binance:DOCK/BUSD,DOCK/BUSD,True
BREAK,binance,binance:DOCK/ETH,DOCK/ETH,True
BREAK,binance,binance:DOCK/USDT,DOCK/USDT,True
TRADING,binance,binance:DODO/BTC,DODO/BTC,True
BREAK,binance,binance:DODO/BUSD,DODO/BUSD,True
TRADING,binance,binance:DODO/USDT,DODO/USDT,True
TRADING,binance,binance:DODOX/USDT:USDT,DODOX/USDT:USDT,
BREAK,binance,binance:DOGE/AUD,DOGE/AUD,True
BREAK,binance,binance:DOGE/BIDR,DOGE/BIDR,True
BREAK,binance,binance:DOGE/BNB,DOGE/BNB,True
TRADING,binance,binance:DOGE/BRL,DOGE/BRL,True
TRADING,binance,binance:DOGE/BTC,DOGE/BTC,True
BREAK,binance,binance:DOGE/BUSD,DOGE/BUSD,True
TRADING,binance,binance:DOGE/EUR,DOGE/EUR,True
TRADING,binance,binance:DOGE/FDUSD,DOGE/FDUSD,True
BREAK,binance,binance:DOGE/GBP,DOGE/GBP,True
TRADING,binance,binance:DOGE/JPY,DOGE/JPY,True
BREAK,binance,binance:DOGE/PAX,DOGE/PAX,True
BREAK,binance,binance:DOGE/RUB,DOGE/RUB,True
TRADING,binance,binance:DOGE/TRY,DOGE/TRY,True
TRADING,binance,binance:DOGE/TUSD,DOGE/TUSD,True
,binance,binance:DOGE/USD:DOGE,DOGE/USD:DOGE,
TRADING,binance,binance:DOGE/USDC,DOGE/USDC,True
TRADING,binance,binance:DOGE/USDC:USDC,DOGE/USDC:USDC,
TRADING,binance,binance:DOGE/USDT,DOGE/USDT,True
TRADING,binance,binance:DOGE/USDT:USDT,DOGE/USDT:USDT,
BREAK,binance,binance:DOGS/BNB,DOGS/BNB,True
BREAK,binance,binance:DOGS/BRL,DOGS/BRL,True
TRADING,binance,binance:DOGS/FDUSD,DOGS/FDUSD,True
TRADING,binance,binance:DOGS/TRY,DOGS/TRY,True
,binance,binance:DOGS/USD:DOGS,DOGS/USD:DOGS,
TRADING,binance,binance:DOGS/USDC,DOGS/USDC,True
TRADING,binance,binance:DOGS/USDT,DOGS/USDT,True
TRADING,binance,binance:DOGS/USDT:USDT,DOGS/USDT:USDT,
TRADING,binance,binance:DOLO/USDT:USDT,DOLO/USDT:USDT,
TRADING,binance,binance:DOOD/USDT:USDT,DOOD/USDT:USDT,
BREAK,binance,binance:DOT/AUD,DOT/AUD,True
BREAK,binance,binance:DOT/BIDR,DOT/BIDR,True
BREAK,binance,binance:DOT/BKRW,DOT/BKRW,True
TRADING,binance,binance:DOT/BNB,DOT/BNB,True
TRADING,binance,binance:DOT/BRL,DOT/BRL,True
TRADING,binance,binance:DOT/BTC,DOT/BTC,True
BREAK,binance,binance:DOT/BUSD,DOT/BUSD,True
TRADING,binance,binance:DOT/ETH,DOT/ETH,True
TRADING,binance,binance:DOT/EUR,DOT/EUR,True
TRADING,binance,binance:DOT/FDUSD,DOT/FDUSD,True
BREAK,binance,binance:DOT/GBP,DOT/GBP,True
BREAK,binance,binance:DOT/NGN,DOT/NGN,True
BREAK,binance,binance:DOT/RUB,DOT/RUB,True
TRADING,binance,binance:DOT/TRY,DOT/TRY,True
BREAK,binance,binance:DOT/TUSD,DOT/TUSD,True
,binance,binance:DOT/USD:DOT,DOT/USD:DOT,
,binance,binance:DOT/USD:DOT-250926,DOT/USD:DOT-250926,
TRADING,binance,binance:DOT/USDC,DOT/USDC,True
TRADING,binance,binance:DOT/USDT,DOT/USDT,True
TRADING,binance,binance:DOT/USDT:USDT,DOT/USDT:USDT,
BREAK,binance,binance:DOTDOWN/USDT,DOTDOWN/USDT,False
BREAK,binance,binance:DOTUP/USDT,DOTUP/USDT,False
BREAK,binance,binance:DREP/BNB,DREP/BNB,True
BREAK,binance,binance:DREP/BTC,DREP/BTC,True
BREAK,binance,binance:DREP/BUSD,DREP/BUSD,True
BREAK,binance,binance:DREP/USDT,DREP/USDT,True
TRADING,binance,binance:DRIFT/USDT:USDT,DRIFT/USDT:USDT,
BREAK,binance,binance:DUSK/BNB,DUSK/BNB,True
TRADING,binance,binance:DUSK/BTC,DUSK/BTC,True
BREAK,binance,binance:DUSK/BUSD,DUSK/BUSD,True
BREAK,binance,binance:DUSK/PAX,DUSK/PAX,True
BREAK,binance,binance:DUSK/USDC,DUSK/USDC,True
TRADING,binance,binance:DUSK/USDT,DUSK/USDT,True
TRADING,binance,binance:DUSK/USDT:USDT,DUSK/USDT:USDT,
BREAK,binance,binance:DYDX/BNB,DYDX/BNB,True
TRADING,binance,binance:DYDX/BTC,DYDX/BTC,True
BREAK,binance,binance:DYDX/BUSD,DYDX/BUSD,True
BREAK,binance,binance:DYDX/ETH,DYDX/ETH,True
TRADING,binance,binance:DYDX/FDUSD,DYDX/FDUSD,True
TRADING,binance,binance:DYDX/TRY,DYDX/TRY,True
TRADING,binance,binance:DYDX/USDC,DYDX/USDC,True
TRADING,binance,binance:DYDX/USDT,DYDX/USDT,True
TRADING,binance,binance:DYDX/USDT:USDT,DYDX/USDT:USDT,
BREAK,binance,binance:DYM/BTC,DYM/BTC,True
BREAK,binance,binance:DYM/FDUSD,DYM/FDUSD,True
TRADING,binance,binance:DYM/TRY,DYM/TRY,True
TRADING,binance,binance:DYM/USDT,DYM/USDT,True
TRADING,binance,binance:DYM/USDT:USDT,DYM/USDT:USDT,
BREAK,binance,binance:EASY/BTC,EASY/BTC,True
BREAK,binance,binance:EASY/ETH,EASY/ETH,True
BREAK,binance,binance:EDO/BTC,EDO/BTC,True
BREAK,binance,binance:EDO/ETH,EDO/ETH,True
BREAK,binance,binance:EDU/BNB,EDU/BNB,True
BREAK,binance,binance:EDU/BTC,EDU/BTC,True
BREAK,binance,binance:EDU/EUR,EDU/EUR,True
TRADING,binance,binance:EDU/TRY,EDU/TRY,True
BREAK,binance,binance:EDU/TUSD,EDU/TUSD,True
TRADING,binance,binance:EDU/USDT,EDU/USDT,True
TRADING,binance,binance:EDU/USDT:USDT,EDU/USDT:USDT,
TRADING,binance,binance:EGLD/BNB,EGLD/BNB,True
TRADING,binance,binance:EGLD/BTC,EGLD/BTC,True
BREAK,binance,binance:EGLD/BUSD,EGLD/BUSD,True
TRADING,binance,binance:EGLD/ETH,EGLD/ETH,True
TRADING,binance,binance:EGLD/EUR,EGLD/EUR,True
TRADING,binance,binance:EGLD/FDUSD,EGLD/FDUSD,True
TRADING,binance,binance:EGLD/RON,EGLD/RON,True
TRADING,binance,binance:EGLD/TRY,EGLD/TRY,True
,binance,binance:EGLD/USD:EGLD,EGLD/USD:EGLD,
TRADING,binance,binance:EGLD/USDC,EGLD/USDC,True
TRADING,binance,binance:EGLD/USDT,EGLD/USDT,True
TRADING,binance,binance:EGLD/USDT:USDT,EGLD/USDT:USDT,
TRADING,binance,binance:EIGEN/BTC,EIGEN/BTC,True
TRADING,binance,binance:EIGEN/FDUSD,EIGEN/FDUSD,True
TRADING,binance,binance:EIGEN/TRY,EIGEN/TRY,True
TRADING,binance,binance:EIGEN/USDC,EIGEN/USDC,True
TRADING,binance,binance:EIGEN/USDT,EIGEN/USDT,True
TRADING,binance,binance:EIGEN/USDT:USDT,EIGEN/USDT:USDT,
BREAK,binance,binance:ELF/BTC,ELF/BTC,True
BREAK,binance,binance:ELF/BUSD,ELF/BUSD,True
BREAK,binance,binance:ELF/ETH,ELF/ETH,True
BREAK,binance,binance:ELF/USDT,ELF/USDT,True
TRADING,binance,binance:ENA/BNB,ENA/BNB,True
TRADING,binance,binance:ENA/BRL,ENA/BRL,True
TRADING,binance,binance:ENA/BTC,ENA/BTC,True
BREAK,binance,binance:ENA/EUR,ENA/EUR,True
TRADING,binance,binance:ENA/FDUSD,ENA/FDUSD,True
TRADING,binance,binance:ENA/TRY,ENA/TRY,True
TRADING,binance,binance:ENA/USDC,ENA/USDC,True
TRADING,binance,binance:ENA/USDC:USDC,ENA/USDC:USDC,
TRADING,binance,binance:ENA/USDT,ENA/USDT,True
TRADING,binance,binance:ENA/USDT:USDT,ENA/USDT:USDT,
BREAK,binance,binance:ENG/BTC,ENG/BTC,True
BREAK,binance,binance:ENG/ETH,ENG/ETH,True
BREAK,binance,binance:ENJ/BNB,ENJ/BNB,True
BREAK,binance,binance:ENJ/BRL,ENJ/BRL,True
TRADING,binance,binance:ENJ/BTC,ENJ/BTC,True
BREAK,binance,binance:ENJ/BUSD,ENJ/BUSD,True
BREAK,binance,binance:ENJ/ETH,ENJ/ETH,True
BREAK,binance,binance:ENJ/EUR,ENJ/EUR,True
BREAK,binance,binance:ENJ/GBP,ENJ/GBP,True
TRADING,binance,binance:ENJ/TRY,ENJ/TRY,True
TRADING,binance,binance:ENJ/USDC,ENJ/USDC,True
TRADING,binance,binance:ENJ/USDT,ENJ/USDT,True
TRADING,binance,binance:ENJ/USDT:USDT,ENJ/USDT:USDT,
BREAK,binance,binance:ENS/BNB,ENS/BNB,True
TRADING,binance,binance:ENS/BTC,ENS/BTC,True
BREAK,binance,binance:ENS/BUSD,ENS/BUSD,True
TRADING,binance,binance:ENS/FDUSD,ENS/FDUSD,True
TRADING,binance,binance:ENS/TRY,ENS/TRY,True
,binance,binance:ENS/USD:ENS,ENS/USD:ENS,
TRADING,binance,binance:ENS/USDC,ENS/USDC,True
TRADING,binance,binance:ENS/USDT,ENS/USDT,True
TRADING,binance,binance:ENS/USDT:USDT,ENS/USDT:USDT,
BREAK,binance,binance:EOS/AUD,EOS/AUD,True
BREAK,binance,binance:EOS/BNB,EOS/BNB,True
BREAK,binance,binance:EOS/BTC,EOS/BTC,True
BREAK,binance,binance:EOS/BUSD,EOS/BUSD,True
BREAK,binance,binance:EOS/ETH,EOS/ETH,True
BREAK,binance,binance:EOS/EUR,EOS/EUR,True
BREAK,binance,binance:EOS/FDUSD,EOS/FDUSD,True
BREAK,binance,binance:EOS/PAX,EOS/PAX,True
BREAK,binance,binance:EOS/TRY,EOS/TRY,True
BREAK,binance,binance:EOS/TUSD,EOS/TUSD,True
BREAK,binance,binance:EOS/USDC,EOS/USDC,True
BREAK,binance,binance:EOS/USDT,EOS/USDT,True
BREAK,binance,binance:EOSBEAR/BUSD,EOSBEAR/BUSD,True
BREAK,binance,binance:EOSBEAR/USDT,EOSBEAR/USDT,True
BREAK,binance,binance:EOSBULL/BUSD,EOSBULL/BUSD,True
BREAK,binance,binance:EOSBULL/USDT,EOSBULL/USDT,True
BREAK,binance,binance:EOSDOWN/USDT,EOSDOWN/USDT,False
BREAK,binance,binance:EOSUP/USDT,EOSUP/USDT,False
TRADING,binance,binance:EPIC/USDC,EPIC/USDC,True
TRADING,binance,binance:EPIC/USDT,EPIC/USDT,True
TRADING,binance,binance:EPIC/USDT:USDT,EPIC/USDT:USDT,
BREAK,binance,binance:EPS/BTC,EPS/BTC,True
BREAK,binance,binance:EPS/BUSD,EPS/BUSD,True
BREAK,binance,binance:EPS/USDT,EPS/USDT,True
TRADING,binance,binance:EPT/USDT:USDT,EPT/USDT:USDT,
BREAK,binance,binance:EPX/BUSD,EPX/BUSD,True
BREAK,binance,binance:EPX/USDT,EPX/USDT,True
TRADING,binance,binance:ERA/BNB,ERA/BNB,True
TRADING,binance,binance:ERA/FDUSD,ERA/FDUSD,True
TRADING,binance,binance:ERA/TRY,ERA/TRY,True
TRADING,binance,binance:ERA/USDC,ERA/USDC,True
TRADING,binance,binance:ERA/USDT,ERA/USDT,True
TRADING,binance,binance:ERA/USDT:USDT,ERA/USDT:USDT,
BREAK,binance,binance:ERD/BNB,ERD/BNB,True
BREAK,binance,binance:ERD/BTC,ERD/BTC,True
BREAK,binance,binance:ERD/BUSD,ERD/BUSD,True
BREAK,binance,binance:ERD/PAX,ERD/PAX,True
BREAK,binance,binance:ERD/USDC,ERD/USDC,True
BREAK,binance,binance:ERD/USDT,ERD/USDT,True
BREAK,binance,binance:ERN/BNB,ERN/BNB,True
BREAK,binance,binance:ERN/BUSD,ERN/BUSD,True
BREAK,binance,binance:ERN/USDT,ERN/USDT,True
TRADING,binance,binance:ESPORTS/USDT:USDT,ESPORTS/USDT:USDT,
TRADING,binance,binance:ETC/BNB,ETC/BNB,True
BREAK,binance,binance:ETC/BRL,ETC/BRL,True
TRADING,binance,binance:ETC/BTC,ETC/BTC,True
BREAK,binance,binance:ETC/BUSD,ETC/BUSD,True
TRADING,binance,binance:ETC/ETH,ETC/ETH,True
BREAK,binance,binance:ETC/EUR,ETC/EUR,True
TRADING,binance,binance:ETC/FDUSD,ETC/FDUSD,True
BREAK,binance,binance:ETC/GBP,ETC/GBP,True
BREAK,binance,binance:ETC/PAX,ETC/PAX,True
TRADING,binance,binance:ETC/TRY,ETC/TRY,True
BREAK,binance,binance:ETC/TUSD,ETC/TUSD,True
,binance,binance:ETC/USD:ETC,ETC/USD:ETC,
TRADING,binance,binance:ETC/USDC,ETC/USDC,True
TRADING,binance,binance:ETC/USDT,ETC/USDT,True
TRADING,binance,binance:ETC/USDT:USDT,ETC/USDT:USDT,
BREAK,binance,binance:ETH/AEUR,ETH/AEUR,True
TRADING,binance,binance:ETH/ARS,ETH/ARS,True
BREAK,binance,binance:ETH/AUD,ETH/AUD,True
BREAK,binance,binance:ETH/BIDR,ETH/BIDR,True
BREAK,binance,binance:ETH/BKRW,ETH/BKRW,True
TRADING,binance,binance:ETH/BRL,ETH/BRL,True
TRADING,binance,binance:ETH/BTC,ETH/BTC,True
TRADING,binance,binance:ETH/BTC:BTC,ETH/BTC:BTC,
BREAK,binance,binance:ETH/BUSD,ETH/BUSD,True
TRADING,binance,binance:ETH/DAI,ETH/DAI,True
TRADING,binance,binance:ETH/EUR,ETH/EUR,True
TRADING,binance,binance:ETH/EURI,ETH/EURI,True
TRADING,binance,binance:ETH/FDUSD,ETH/FDUSD,True
BREAK,binance,binance:ETH/GBP,ETH/GBP,True
TRADING,binance,binance:ETH/JPY,ETH/JPY,True
TRADING,binance,binance:ETH/MXN,ETH/MXN,True
BREAK,binance,binance:ETH/NGN,ETH/NGN,True
BREAK,binance,binance:ETH/PAX,ETH/PAX,True
TRADING,binance,binance:ETH/PLN,ETH/PLN,True
BREAK,binance,binance:ETH/RUB,ETH/RUB,True
TRADING,binance,binance:ETH/TRY,ETH/TRY,True
TRADING,binance,binance:ETH/TUSD,ETH/TUSD,True
BREAK,binance,binance:ETH/UAH,ETH/UAH,True
,binance,binance:ETH/USD:ETH,ETH/USD:ETH,
,binance,binance:ETH/USD:ETH-250926,ETH/USD:ETH-250926,
,binance,binance:ETH/USD:ETH-251226,ETH/USD:ETH-251226,
TRADING,binance,binance:ETH/USDC,ETH/USDC,True
TRADING,binance,binance:ETH/USDC:USDC,ETH/USDC:USDC,
BREAK,binance,binance:ETH/USDP,ETH/USDP,True
TRADING,binance,binance:ETH/USDT,ETH/USDT,True
TRADING,binance,binance:ETH/USDT:USDT,ETH/USDT:USDT,
TRADING,binance,binance:ETH/USDT:USDT-250926,ETH/USDT:USDT-250926,
TRADING,binance,binance:ETH/USDT:USDT-251226,ETH/USDT:USDT-251226,
BREAK,binance,binance:ETH/UST,ETH/UST,True
TRADING,binance,binance:ETH/ZAR,ETH/ZAR,True
BREAK,binance,binance:ETHBEAR/BUSD,ETHBEAR/BUSD,True
BREAK,binance,binance:ETHBEAR/USDT,ETHBEAR/USDT,True
BREAK,binance,binance:ETHBULL/BUSD,ETHBULL/BUSD,True
BREAK,binance,binance:ETHBULL/USDT,ETHBULL/USDT,True
BREAK,binance,binance:ETHDOWN/USDT,ETHDOWN/USDT,False
BREAK,binance,binance:ETHFI/BNB,ETHFI/BNB,True
BREAK,binance,binance:ETHFI/BTC,ETHFI/BTC,True
TRADING,binance,binance:ETHFI/FDUSD,ETHFI/FDUSD,True
TRADING,binance,binance:ETHFI/TRY,ETHFI/TRY,True
TRADING,binance,binance:ETHFI/USDC,ETHFI/USDC,True
TRADING,binance,binance:ETHFI/USDC:USDC,ETHFI/USDC:USDC,
TRADING,binance,binance:ETHFI/USDT,ETHFI/USDT,True
TRADING,binance,binance:ETHFI/USDT:USDT,ETHFI/USDT:USDT,
BREAK,binance,binance:ETHUP/USDT,ETHUP/USDT,False
TRADING,binance,binance:ETHW/USDT:USDT,ETHW/USDT:USDT,
BREAK,binance,binance:EUR/AEUR,EUR/AEUR,True
BREAK,binance,binance:EUR/BUSD,EUR/BUSD,True
TRADING,binance,binance:EUR/EURI,EUR/EURI,True
TRADING,binance,binance:EUR/USDC,EUR/USDC,True
TRADING,binance,binance:EUR/USDT,EUR/USDT,True
TRADING,binance,binance:EURI/USDC,EURI/USDC,True
TRADING,binance,binance:EURI/USDT,EURI/USDT,True
BREAK,binance,binance:EVX/BTC,EVX/BTC,True
BREAK,binance,binance:EVX/ETH,EVX/ETH,True
BREAK,binance,binance:EZ/BTC,EZ/BTC,True
BREAK,binance,binance:EZ/ETH,EZ/ETH,True
TRADING,binance,binance:F/USDT:USDT,F/USDT:USDT,
BREAK,binance,binance:FARM/BNB,FARM/BNB,True
BREAK,binance,binance:FARM/BTC,FARM/BTC,True
BREAK,binance,binance:FARM/BUSD,FARM/BUSD,True
BREAK,binance,binance:FARM/ETH,FARM/ETH,True
TRADING,binance,binance:FARM/USDT,FARM/USDT,True
TRADING,binance,binance:FARTCOIN/USDT:USDT,FARTCOIN/USDT:USDT,
BREAK,binance,binance:FDUSD/BUSD,FDUSD/BUSD,True
TRADING,binance,binance:FDUSD/TRY,FDUSD/TRY,True
TRADING,binance,binance:FDUSD/USDC,FDUSD/USDC,True
TRADING,binance,binance:FDUSD/USDT,FDUSD/USDT,True
TRADING,binance,binance:FET/BNB,FET/BNB,True
BREAK,binance,binance:FET/BRL,FET/BRL,True
TRADING,binance,binance:FET/BTC,FET/BTC,True
BREAK,binance,binance:FET/BUSD,FET/BUSD,True
TRADING,binance,binance:FET/FDUSD,FET/FDUSD,True
TRADING,binance,binance:FET/TRY,FET/TRY,True
TRADING,binance,binance:FET/USDC,FET/USDC,True
TRADING,binance,binance:FET/USDT,FET/USDT,True
TRADING,binance,binance:FET/USDT:USDT,FET/USDT:USDT,
TRADING,binance,binance:FHE/USDT:USDT,FHE/USDT:USDT,
BREAK,binance,binance:FIDA/BNB,FIDA/BNB,True
TRADING,binance,binance:FIDA/BTC,FIDA/BTC,True
BREAK,binance,binance:FIDA/BUSD,FIDA/BUSD,True
TRADING,binance,binance:FIDA/TRY,FIDA/TRY,True
TRADING,binance,binance:FIDA/USDT,FIDA/USDT,True
TRADING,binance,binance:FIDA/USDT:USDT,FIDA/USDT:USDT,
BREAK,binance,binance:FIL/BNB,FIL/BNB,True
TRADING,binance,binance:FIL/BTC,FIL/BTC,True
BREAK,binance,binance:FIL/BUSD,FIL/BUSD,True
TRADING,binance,binance:FIL/ETH,FIL/ETH,True
TRADING,binance,binance:FIL/FDUSD,FIL/FDUSD,True
TRADING,binance,binance:FIL/TRY,FIL/TRY,True
,binance,binance:FIL/USD:FIL,FIL/USD:FIL,
TRADING,binance,binance:FIL/USDC,FIL/USDC,True
TRADING,binance,binance:FIL/USDC:USDC,FIL/USDC:USDC,
TRADING,binance,binance:FIL/USDT,FIL/USDT,True
TRADING,binance,binance:FIL/USDT:USDT,FIL/USDT:USDT,
BREAK,binance,binance:FILDOWN/USDT,FILDOWN/USDT,False
BREAK,binance,binance:FILUP/USDT,FILUP/USDT,False
BREAK,binance,binance:FIO/BNB,FIO/BNB,True
BREAK,binance,binance:FIO/BTC,FIO/BTC,True
BREAK,binance,binance:FIO/BUSD,FIO/BUSD,True
TRADING,binance,binance:FIO/USDT,FIO/USDT,True
TRADING,binance,binance:FIO/USDT:USDT,FIO/USDT:USDT,
BREAK,binance,binance:FIRO/BTC,FIRO/BTC,True
BREAK,binance,binance:FIRO/BUSD,FIRO/BUSD,True
